X 5425.853516, 200.054916, 9783.221680, -1.472885, 0.000000, 0.000000, CIV_WATER
X -4832.271973, 200.108795, 2886.098145, -0.812490, 0.000000, 0.000000, CIV_WATER
X -2300.632812, 200.016663, 13105.560547, -0.989924, 0.000000, 0.000000, CIV_WATER
X -12738.283203, 219.029724, 15034.162109, 0.606139, 0.000000, 0.000000, CIV_GROUND
X -11168.022461, 228.140686, 15282.709961, 2.926680, 0.000000, 0.000000, CIV_GROUND
X 1585.830444, 245.822449, -39.942307, 0.310609, 0.000000, 0.000000, CIV_GROUND
X 2191.385498, 249.021133, -8001.564453, -1.109525, 0.000000, 0.000000, CIV_GROUND
X -13883.677734, 228.344772, 14805.425781, 0.752701, 0.000000, 0.000000, CIV_GROUND
X -12752.125000, 218.831375, 15059.769531, 1.591654, 0.000000, 0.000000, CIV_GROUND
X -9207.122070, 264.753998, 9128.897461, 1.271369, 0.000000, 0.000000, CIV_GROUND
X -12483.551758, 201.990112, 13508.049805, 0.697181, 0.000000, 0.000000, CIV_GROUND
X -8814.501953, 232.221161, 7936.066895, 2.903457, 0.000000, 0.000000, CIV_GROUND
X -4738.246582, 245.695847, 3321.766357, -1.846424, 0.000000, 0.000000, CIV_GROUND
X -12505.643555, 218.869949, 15068.498047, -1.617914, 0.000000, 0.000000, CIV_GROUND
X -9992.212891, 270.737549, 7953.374023, 0.688388, 0.000000, 0.000000, CIV_GROUND
X -12788.623047, 218.867661, 14979.190430, 0.638517, 0.000000, 0.000000, CIV_GROUND
X -12723.375977, 218.868683, 15269.333984, 2.610157, 0.000000, 0.000000, CIV_GROUND
X -8188.235352, 217.664093, 6375.628906, -0.305636, 0.000000, 0.000000, CIV_GROUND
X 1847.180908, 301.590546, -10.590549, -1.006399, 0.000000, 0.000000, CIV_GROUND
X -2172.002197, 895.157959, -7674.296875, -2.848176, -0.000000, 0.000000, CIV_GROUND
X 4867.636230, 1496.722778, -4149.013672, -2.413321, -0.000000, 0.000000, CIV_GROUND
X 9377.695312, 287.255768, -10650.127930, 0.098522, 0.000000, 0.000000, CIV_GROUND
X -6357.396484, 273.004059, -9505.866211, 2.212710, 0.000000, 0.000000, CIV_GROUND
X 1071.968994, 225.455093, 5252.577637, -1.739891, 0.000000, 0.000000, CIV_GROUND
X 5354.941895, 1240.633301, -4167.139160, 0.060069, 0.000000, 0.000000, CIV_GROUND
X -7101.225586, 207.998779, -3676.905029, -1.673374, 0.000000, 0.000000, CIV_GROUND
X -12711.218750, 218.830994, 15022.711914, -0.326558, 0.000000, 0.000000, CIV_GROUND
X -5983.020020, 364.073578, 4520.368652, 0.542938, 0.000000, 0.000000, CIV_GROUND
X 8460.414062, 213.933014, 4236.424805, -1.324848, 0.000000, 0.000000, CIV_GROUND
X -12725.050781, 218.831451, 15181.011719, 1.649299, 0.000000, 0.000000, CIV_GROUND
X -1014.588318, 228.493027, 6485.710938, -1.044010, 0.000000, 0.000000, CIV_GROUND
X -8126.848145, 236.398865, -829.196106, -1.071226, 0.000000, 0.000000, CIV_GROUND
X 10937.235352, 262.481567, -6038.592773, 1.131139, 0.000000, 0.000000, CIV_GROUND
X 11322.148438, 257.814941, -9053.571289, 1.204631, 0.000000, 0.000000, CIV_GROUND
X -4311.479004, 259.395050, -5470.922852, 1.387512, 0.000000, 0.000000, CIV_GROUND
X -12044.760742, 339.805725, 15014.043945, -1.681867, 0.000000, 0.000000, CIV_GROUND
X -11203.319336, 228.140686, 15326.695312, -1.648715, 0.000000, 0.000000, CIV_GROUND
X 2210.388428, 497.975159, -9303.103516, -0.018250, 0.000000, 0.000000, CIV_GROUND
X -11912.259766, 205.782150, 6324.613770, 3.122456, 0.000000, 0.000000, CIV_GROUND
X 658.658203, 265.737946, 6793.452148, 2.773468, 0.000000, 0.000000, CIV_GROUND
X -9856.125977, 208.650711, 4981.351562, -1.241795, 0.000000, 0.000000, CIV_GROUND
X -5632.688477, 366.984467, 3385.378662, 0.223030, 0.000000, 0.000000, CIV_GROUND
X -10322.220703, 449.201111, 9647.438477, 0.712984, 0.000000, 0.000000, CIV_GROUND
X 1921.957397, 228.877182, 3062.083740, -0.758742, 0.000000, 0.000000, CIV_GROUND
X -14038.922852, 202.969727, 15025.603516, -0.642826, 0.000000, 0.000000, CIV_GROUND
X -11694.142578, 300.416687, 14411.866211, 1.823628, 0.000000, 0.000000, CIV_GROUND
X -11214.793945, 409.359039, 8491.653320, -1.595453, 0.000000, 0.000000, CIV_GROUND
X 6117.499023, 210.280563, 5136.870117, -1.393831, 0.000000, 0.000000, CIV_GROUND
X -12592.921875, 218.831451, 15059.773438, -0.281388, 0.000000, 0.000000, CIV_GROUND
X -14296.583008, 320.221924, 13488.311523, -2.502355, -0.000000, 0.000000, CIV_GROUND
X 2518.701416, 244.350449, 4888.581055, -1.443340, 0.000000, 0.000000, CIV_GROUND
X -7212.966309, 315.550049, 5569.552246, 1.885063, 0.000000, 0.000000, CIV_GROUND
X -11451.132812, 591.395386, 3150.712891, -2.884669, -0.000000, 0.000000, CIV_GROUND
X 187.232513, 205.481033, -12531.761719, 0.785294, 0.000000, 0.000000, CIV_GROUND
X -10587.329102, 239.822998, -529.743652, -1.601099, 0.000000, 0.000000, CIV_GROUND
X -12745.800781, 211.903290, 8251.138672, 1.347865, 0.000000, 0.000000, CIV_GROUND
X -12701.639648, 219.030258, 15198.138672, 2.794929, 0.000000, 0.000000, CIV_GROUND
X -10144.291016, 203.156433, -2568.352539, -2.659462, -0.000000, 0.000000, CIV_GROUND
X -7101.024902, 207.998779, -3603.073486, -1.699299, 0.000000, 0.000000, CIV_GROUND
X -5403.354980, 436.016144, 8486.389648, -1.922198, 0.000000, 0.000000, CIV_GROUND
X -9958.446289, 603.317383, 3407.474854, -0.251982, 0.000000, 0.000000, CIV_GROUND
X 7849.107422, 208.447662, -12573.251953, 2.334589, 0.000000, 0.000000, CIV_GROUND
X -12475.858398, 372.092682, 5403.534668, 1.218963, 0.000000, 0.000000, CIV_GROUND
X -2701.664062, 206.488129, 8717.837891, 1.233029, 0.000000, 0.000000, CIV_GROUND
X 2690.863037, 1006.708923, -5193.539062, 3.104947, 0.000000, 0.000000, CIV_GROUND
X 890.572998, 263.455994, 10229.695312, -1.757493, 0.000000, 0.000000, CIV_GROUND
X 5269.026855, 238.514603, 5283.633301, -1.648715, 0.000000, 0.000000, CIV_GROUND
X 1015.451660, 200.718643, -1796.522705, -1.721113, 0.000000, 0.000000, CIV_GROUND
X -4542.246094, 255.701538, -13226.235352, -2.509877, -0.000000, 0.000000, CIV_GROUND
X 11392.770508, 366.054962, 2394.795898, -1.374093, 0.000000, 0.000000, CIV_GROUND
X -7070.929199, 227.872131, 1907.685669, 1.858767, 0.000000, 0.000000, CIV_GROUND
X 1231.912231, 205.447464, -1057.213867, 3.130544, 0.000000, 0.000000, CIV_GROUND
X -5464.829102, 204.239792, 12129.350586, 2.547927, 0.000000, 0.000000, CIV_GROUND
X 1292.689819, 233.276886, 9640.856445, -0.330363, 0.000000, 0.000000, CIV_GROUND
X -2522.469482, 260.249542, -5427.258789, 2.256384, 0.000000, 0.000000, CIV_GROUND
X -2980.042236, 223.352768, 13518.393555, 1.661885, 0.000000, 0.000000, CIV_GROUND
X -5327.782715, 218.774078, -5745.764648, -2.740264, -0.000000, 0.000000, CIV_GROUND
X -2141.903320, 206.423416, -4889.349121, 0.617404, 0.000000, 0.000000, CIV_GROUND
X -4429.108398, 384.341248, -12088.036133, -1.560154, 0.000000, 0.000000, CIV_GROUND
X -1797.089600, 229.517044, 7208.407227, 1.360277, 0.000000, 0.000000, CIV_GROUND
X -6639.571777, 219.886902, -9874.962891, -2.666673, -0.000000, 0.000000, CIV_GROUND
X -8856.612305, 265.235382, -3465.969482, 0.846001, 0.000000, 0.000000, CIV_GROUND
X -11937.312500, 209.143600, 13932.503906, -1.639032, 0.000000, 0.000000, CIV_GROUND
X -10796.873047, 211.142105, 14615.659180, -3.082092, -0.000000, 0.000000, CIV_GROUND
X -13195.917969, 219.950195, 6099.387207, -2.073707, 0.000000, 0.000000, CIV_GROUND
X 9339.800781, 213.438141, 1106.009888, -1.795767, 0.000000, 0.000000, CIV_GROUND
X -12578.188477, 219.030594, 15084.687500, -1.575669, 0.000000, 0.000000, CIV_GROUND
X 10803.552734, 283.933746, -9585.638672, -2.801538, -0.000000, 0.000000, CIV_GROUND
X -12408.989258, 201.310226, 13926.638672, -0.156106, 0.000000, 0.000000, CIV_GROUND
X 1422.014038, 277.589844, 5822.956543, -1.796943, 0.000000, 0.000000, CIV_GROUND
X -3990.257568, 222.401489, -5135.404785, -2.140869, -0.000000, 0.000000, CIV_GROUND
X -6383.330078, 317.004364, 3131.388916, -0.269958, 0.000000, 0.000000, CIV_GROUND
X -2922.677490, 220.656128, 9871.941406, 2.423414, 0.000000, 0.000000, CIV_GROUND
X -12672.541992, 218.834869, 15197.458984, -2.587948, -0.000000, 0.000000, CIV_GROUND
X -12580.951172, 218.831238, 15113.616211, -2.436644, -0.000000, 0.000000, CIV_GROUND
X 3471.555420, 493.779266, 2074.115479, 0.184959, 0.000000, 0.000000, CIV_GROUND
X -12256.577148, 610.939148, 4566.521484, -2.108892, -0.000000, 0.000000, MIL_PLANE
X 4445.468750, 208.402374, -10553.970703, -2.191940, -0.000000, 0.000000, MIL_PLANE
X -2772.112793, 458.261963, -11954.420898, -1.002499, 0.000000, 0.000000, MIL_PLANE
X -4521.801270, 405.417877, -11658.385742, 0.520165, 0.000000, 0.000000, MIL_PLANE
X -4593.199707, 405.416626, -11583.338867, 0.570011, 0.000000, 0.000000, MIL_PLANE
X 4072.016602, 334.645630, 3814.401611, -1.931932, 0.000000, 0.000000, MIL_PLANE
X -4782.426758, 537.145813, 5437.830566, -2.255956, -0.000000, 0.000000, MIL_PLANE
X 6332.587402, 1399.777832, -1902.867065, -1.755247, 0.000000, 0.000000, MIL_PLANE
X 4457.109375, 208.402374, -10578.637695, -2.224291, -0.000000, 0.000000, MIL_PLANE
X 12009.366211, 206.454559, -10627.989258, -0.042851, 0.000000, 0.000000, MIL_PLANE
X 10256.804688, 392.720795, 13163.813477, -1.256618, 0.000000, 0.000000, MIL_PLANE
X -4499.740723, 405.417877, -11658.764648, 0.605212, 0.000000, 0.000000, MIL_PLANE
X 11879.375000, 206.454559, -10629.282227, -0.321888, 0.000000, 0.000000, MIL_PLANE
X -6964.756348, 206.219604, -10624.253906, -0.774669, 0.000000, 0.000000, MIL_PLANE
X 3098.944092, 203.421082, 9997.384766, -2.590858, -0.000000, 0.000000, MIL_PLANE
X -6942.634277, 206.219009, -10610.516602, -0.972037, 0.000000, 0.000000, MIL_PLANE
X 4390.078613, 208.402374, -10427.573242, -2.102482, -0.000000, 0.000000, MIL_PLANE
X 599.013489, 1160.638550, -6775.974609, -2.982973, -0.000000, 0.000000, MIL_PLANE
X 6998.887695, 203.000000, -11705.315430, 1.454915, 0.000000, 0.000000, MIL_PLANE
X -5303.979004, 218.982697, 2898.384033, 0.654965, 0.000000, 0.000000, MIL_PLANE
X -9789.761719, 344.048126, 9540.968750, -1.089874, 0.000000, 0.000000, MIL_PLANE
X -6293.406250, 212.620544, 12849.946289, 2.789312, 0.000000, 0.000000, MIL_PLANE
X 10425.522461, 219.966446, -5070.830566, -0.253397, 0.000000, 0.000000, MIL_PLANE
X 10714.980469, 202.392609, -926.064880, 2.699161, 0.000000, 0.000000, MIL_PLANE
X 9466.176758, 208.466141, 7714.619141, 2.495399, 0.000000, 0.000000, MIL_PLANE
X 11908.678711, 206.454559, -10627.818359, -0.199614, 0.000000, 0.000000, MIL_PLANE
X -4522.335938, 405.416687, -11639.931641, 0.686605, 0.000000, 0.000000, MIL_PLANE
X 5852.358398, 201.044098, 10727.142578, 2.066295, 0.000000, 0.000000, MIL_PLANE
X -4594.445312, 405.417877, -11565.977539, 0.680807, 0.000000, 0.000000, MIL_PLANE
X -4575.485352, 405.417877, -11584.846680, 0.655255, 0.000000, 0.000000, MIL_PLANE
X -4378.357910, 311.972412, -6041.538086, -1.885738, 0.000000, 0.000000, MIL_PLANE
X 1041.574585, 221.460281, 5181.262207, -1.859379, 0.000000, 0.000000, MIL_PLANE
X 9763.959961, 203.500000, -11643.263672, -0.474226, 0.000000, 0.000000, MIL_PLANE
X 2192.292236, 202.068649, 7109.468262, 1.450955, 0.000000, 0.000000, MIL_PLANE
X -5763.044434, 203.164749, 2292.917969, -1.938819, 0.000000, 0.000000, MIL_PLANE
X 936.780945, 298.570251, -4146.132324, 0.581151, 0.000000, 0.000000, MIL_PLANE
X 11980.859375, 206.454559, -10628.648438, -0.259582, 0.000000, 0.000000, MIL_PLANE
X -12329.320312, 610.964355, 4869.536621, -0.786747, 0.000000, 0.000000, MIL_PLANE
X 939.283386, 298.570251, -4163.160645, 0.542114, 0.000000, 0.000000, MIL_PLANE
X -4863.599121, 361.186768, 8052.275391, -2.379946, -0.000000, 0.000000, MIL_PLANE
X 4406.024414, 208.402374, -10434.262695, -1.964905, 0.000000, 0.000000, MIL_PLANE
X -6947.362305, 206.219696, -10627.091797, -0.672816, 0.000000, 0.000000, MIL_PLANE
X 6922.018066, 765.491760, 127.872025, -2.882770, -0.000000, 0.000000, MIL_PLANE
X 4402.066406, 208.402374, -10451.558594, -2.078574, 0.000000, 0.000000, MIL_PLANE
X 4460.909668, 208.402374, -10561.566406, -2.262173, -0.000000, 0.000000, MIL_PLANE
X 629.877808, 255.176926, -11547.026367, -2.656276, -0.000000, 0.000000, MIL_PLANE
X 11894.258789, 206.454559, -10641.557617, -0.211825, 0.000000, 0.000000, MIL_PLANE
X 5992.457520, 251.000656, 7058.161621, -1.822781, 0.000000, 0.000000, MIL_PLANE
X 11995.625977, 206.453964, -10637.823242, -0.280679, 0.000000, 0.000000, MIL_PLANE
X -12209.160156, 610.962219, 4935.351074, -0.633088, 0.000000, 0.000000, MIL_PLANE
X 10897.405273, 236.953873, -8857.436523, -1.676566, 0.000000, 0.000000, MIL_PLANE
X -791.635986, 226.385025, 7789.031738, -1.815277, 0.000000, 0.000000, MIL_PLANE
X -6884.924316, 344.340881, 3307.530762, 1.426289, 0.000000, 0.000000, MIL_PLANE
X 955.943970, 298.570251, -4165.073242, 0.599140, 0.000000, 0.000000, MIL_PLANE
X -9991.875977, 424.063019, 10499.572266, 0.368419, 0.000000, 0.000000, MIL_PLANE
X -2630.050537, 216.636200, 10980.463867, -1.284524, 0.000000, 0.000000, MIL_PLANE
X -6409.799805, 1006.270569, 12171.765625, -2.554641, -0.000000, 0.000000, CIV_HELI
X 11664.642578, 213.957870, -10650.364258, -0.052222, 0.000000, 0.000000, CIV_HELI
X -15195.292969, 257.998840, 6931.638184, -1.767760, 0.000000, 0.000000, CIV_HELI
X 13506.592773, 257.998810, 8385.498047, -1.648310, 0.000000, 0.000000, CIV_HELI
X 11682.779297, 213.957870, -10650.874023, -0.004547, 0.000000, 0.000000, CIV_HELI
X -590.551636, 268.903809, -12180.472656, -1.637155, 0.000000, 0.000000, CIV_HELI
X -3786.951904, 284.791107, 9968.573242, -0.249860, 0.000000, 0.000000, CIV_HELI
X 4313.600586, 215.166641, -10547.361328, 2.529729, 0.000000, 0.000000, CIV_HELI
X -702.002014, 300.984650, 7971.556641, 1.195092, 0.000000, 0.000000, CIV_HELI
X -6437.407227, 216.213379, -3856.890381, 2.369018, 0.000000, 0.000000, CIV_HELI
X 768.866638, 487.415924, -5134.013184, 3.100253, 0.000000, 0.000000, CIV_HELI
X 6447.391113, 576.246216, 14627.022461, -1.421613, 0.000000, 0.000000, CIV_HELI
X -15546.185547, 258.000000, 6123.273438, -1.840516, 0.000000, 0.000000, CIV_HELI
X 2252.895996, 595.212952, 12099.797852, 2.759393, 0.000000, 0.000000, CIV_HELI
X -14125.598633, 367.194946, 13812.234375, 2.855575, 0.000000, 0.000000, CIV_HELI
X 9208.469727, 730.078613, -202.526840, -2.591532, -0.000000, 0.000000, CIV_HELI
X 4329.808594, 215.167847, -10539.961914, 2.614708, 0.000000, 0.000000, CIV_HELI
X 9438.620117, 1154.890503, -4030.871582, -1.531252, 0.000000, 0.000000, CIV_HELI
X -384.126160, 244.747208, -11865.092773, 2.863611, 0.000000, 0.000000, CIV_HELI
X -6387.110840, 1006.272949, 12151.601562, -2.361279, -0.000000, 0.000000, CIV_HELI
X 7211.911621, 319.942413, 12560.537109, 0.813421, 0.000000, 0.000000, CIV_HELI
X 9697.188477, 211.410736, 3955.296875, 0.692896, 0.000000, 0.000000, CIV_HELI
X -539.584839, 268.897675, -11906.244141, -1.717279, 0.000000, 0.000000, CIV_HELI
X -252.597641, 298.542480, 6931.484863, -1.842988, 0.000000, 0.000000, CIV_HELI
X -270.153137, 298.542480, 6929.107422, 1.434617, 0.000000, 0.000000, CIV_HELI
X 10962.433594, 268.072723, -6400.252441, -1.673921, 0.000000, 0.000000, CIV_HELI
X -6243.804199, 216.043137, -3534.390625, 0.671167, 0.000000, 0.000000, CIV_HELI
X -4609.875000, 609.355408, 4435.481934, 2.374137, 0.000000, 0.000000, CIV_HELI
X 9709.042969, 211.406281, 3941.593262, 0.652677, 0.000000, 0.000000, CIV_HELI
X 5931.806641, 270.999969, 10365.911133, -1.426451, 0.000000, 0.000000, CIV_HELI
X 11339.681641, 705.642578, 13157.152344, 2.200722, 0.000000, 0.000000, CIV_HELI
X 5858.495117, 257.287384, 6911.433105, 3.006249, 0.000000, 0.000000, CIV_HELI
X 9159.048828, 967.467346, -6894.789062, -0.436164, 0.000000, 0.000000, CIV_HELI
X -9140.491211, 401.251831, 6956.340820, 2.661255, 0.000000, 0.000000, CIV_HELI
X 10037.098633, 258.000000, -14170.962891, -1.865157, 0.000000, 0.000000, CIV_HELI
X 900.274841, 317.647461, -4255.464844, 2.115153, 0.000000, 0.000000, CIV_HELI
X -2216.222168, 1129.307617, -6845.367676, 0.801706, 0.000000, 0.000000, CIV_HELI
X 9485.831055, 453.750458, 12476.697266, 1.039120, 0.000000, 0.000000, CIV_HELI
X -8094.115234, 1602.579956, 11968.820312, -1.896636, 0.000000, 0.000000, CIV_HELI
X 13136.377930, 258.000000, 4888.095215, -1.814137, 0.000000, 0.000000, CIV_HELI
X 15073.919922, 258.000000, -9054.472656, -1.730971, 0.000000, 0.000000, CIV_HELI
X -13934.558594, 370.559143, 13545.929688, 3.108445, 0.000000, 0.000000, CIV_HELI
X -4860.766113, 258.000000, -1395.760376, -1.680769, 0.000000, 0.000000, CIV_HELI
X 5973.239258, 715.542419, 2382.897217, 1.217028, 0.000000, 0.000000, CIV_HELI
X 279.762604, 481.134003, 6045.263184, 2.075628, 0.000000, 0.000000, CIV_HELI
X 2741.664795, 561.190063, 3007.051758, 0.311999, 0.000000, 0.000000, CIV_HELI
X -4437.491699, 438.225708, -11545.962891, 0.420393, 0.000000, 0.000000, CIV_HELI
X -14095.021484, 358.937561, 13222.563477, 2.897368, 0.000000, 0.000000, CIV_HELI
X 9194.787109, 494.094452, -5262.286133, 2.865601, 0.000000, 0.000000, CIV_HELI
X -6231.087402, 216.039017, -3546.800049, 0.819572, 0.000000, 0.000000, CIV_HELI
X -11999.773438, 616.760803, 4700.646484, -0.618526, 0.000000, 0.000000, CIV_HELI
X 8528.926758, 210.926498, -13118.728516, -1.418273, 0.000000, 0.000000, CIV_HELI
X 14594.838867, 612.636230, 12599.868164, 2.318420, 0.000000, 0.000000, CIV_HELI
X -4419.882812, 438.225647, -11563.953125, 0.659221, 0.000000, 0.000000, CIV_HELI
X -4750.980957, 258.000000, -15341.306641, -1.682554, 0.000000, 0.000000, CIV_HELI
X -13952.692383, 370.553833, 13546.198242, 2.867158, 0.000000, 0.000000, CIV_HELI
X 10963.044922, 268.072723, -6418.267090, -1.573636, 0.000000, 0.000000, CIV_HELI
X -10308.323242, 338.137085, 5164.192871, -1.839811, 0.000000, 0.000000, CIV_HELI
X 13450.160156, 257.998779, -13468.875977, -1.792979, 0.000000, 0.000000, CIV_HELI
X 7902.418945, 501.733063, 11106.532227, 0.448207, 0.000000, 0.000000, CIV_HELI
X 15564.771484, 258.004547, -4288.650391, -1.957830, 0.000000, 0.000000, CIV_HELI
X -7455.798828, 257.998840, -15044.179688, -1.928341, 0.000000, 0.000000, CIV_HELI
X -417.705658, 280.890320, -11814.040039, 1.518002, 0.000000, 0.000000, CIV_HELI
X 9120.707031, 676.542847, 14680.912109, -0.255243, 0.000000, 0.000000, MIL_HELI
X 10062.250977, 228.734344, 14274.735352, -1.811069, 0.000000, 0.000000, MIL_HELI
X -2723.167725, 905.476196, -8678.184570, -2.469097, -0.000000, 0.000000, MIL_HELI
X 7335.570312, 218.746567, -11270.523438, -1.485526, 0.000000, 0.000000, MIL_HELI
X 13580.376953, 216.871643, 3091.508545, 2.327083, 0.000000, 0.000000, MIL_HELI
X 3023.859863, 556.941284, -2061.755127, -2.748461, -0.000000, 0.000000, MIL_HELI
X -10953.025391, 479.361389, 7336.545898, -0.397858, 0.000000, 0.000000, MIL_HELI
X 3162.248291, 1238.815918, -3539.405762, 2.975816, 0.000000, 0.000000, MIL_HELI
X 11173.534180, 314.765961, 13628.136719, 2.678627, 0.000000, 0.000000, MIL_HELI
X -3073.142822, 265.521423, 12857.458984, 2.107965, 0.000000, 0.000000, MIL_HELI
X -4792.839355, 216.792404, 11933.705078, -1.740459, 0.000000, 0.000000, MIL_HELI
X -3434.360352, 217.039505, 9006.448242, -1.783476, 0.000000, 0.000000, MIL_HELI
X 5527.573730, 258.228485, 3394.617188, 2.962354, 0.000000, 0.000000, MIL_HELI
X -10545.046875, 386.490173, 11290.887695, 2.776818, 0.000000, 0.000000, MIL_HELI
X 13774.187500, 224.073746, 10583.163086, -1.815922, 0.000000, 0.000000, MIL_HELI
X -4008.823730, 213.358017, 8846.355469, -0.342435, 0.000000, 0.000000, MIL_HELI
X -6126.726074, 348.810577, 6414.507324, 1.639524, 0.000000, 0.000000, MIL_HELI
X 12310.019531, 616.361328, 14864.787109, -2.888752, -0.000000, 0.000000, MIL_HELI
X -5390.174316, 369.971405, 4927.485840, -1.281477, 0.000000, 0.000000, MIL_HELI
X 10278.673828, 235.442825, 10755.049805, 1.471649, 0.000000, 0.000000, MIL_HELI
X 11626.283203, 245.374298, -9525.774414, -1.027362, 0.000000, 0.000000, MIL_HELI
X -10633.038086, 429.242432, 8598.822266, 1.382634, 0.000000, 0.000000, MIL_HELI
X 4450.448242, 389.549591, 4348.001465, 2.983359, 0.000000, 0.000000, MIL_HELI
X 8341.739258, 1012.987610, -5873.738281, -3.130544, -0.000000, 0.000000, MIL_HELI
X -5835.762695, 243.801727, 2532.126709, -1.932469, 0.000000, 0.000000, MIL_HELI
X -12534.434570, 612.264893, 3639.654541, 0.002594, 0.000000, 0.000000, MIL_HELI
X 7436.517090, 770.906250, 920.109741, -1.916136, 0.000000, 0.000000, MIL_HELI
X -4780.344238, 267.804169, 7727.254883, -1.796355, 0.000000, 0.000000, MIL_HELI
X -5327.123535, 444.296906, -8077.713867, 2.861198, 0.000000, 0.000000, MIL_HELI
X -1250.002686, 1608.350952, -7024.326172, 1.385131, 0.000000, 0.000000, MIL_HELI
X -3332.599854, 217.986496, 2957.162354, -1.035641, 0.000000, 0.000000, MIL_HELI
X 14190.581055, 537.272827, 12520.689453, -2.892163, -0.000000, 0.000000, MIL_HELI
X 3950.469482, 225.128021, 6278.788086, -2.896868, -0.000000, 0.000000, MIL_HELI
X -401.134460, 855.818420, -8879.678711, 2.127276, 0.000000, 0.000000, MIL_HELI
X -96.408966, 1116.573120, -9046.967773, 1.815872, 0.000000, 0.000000, MIL_HELI
X 9224.177734, 210.019882, 1593.564575, 0.941373, 0.000000, 0.000000, MIL_HELI
X 596.915039, 1223.521362, -7384.709473, -2.508503, -0.000000, 0.000000, MIL_HELI
X -3060.323486, 265.520416, 12870.751953, 2.097820, 0.000000, 0.000000, MIL_HELI
X -4009.052246, 213.354279, 8872.700195, 2.982588, 0.000000, 0.000000, MIL_HELI
X 9279.483398, 241.902512, -12916.839844, 0.779583, 0.000000, 0.000000, MIL_HELI
X 9432.293945, 308.457245, 9403.359375, -2.166292, -0.000000, 0.000000, MIL_HELI
X 12407.222656, 902.001160, 11669.705078, 1.163623, 0.000000, 0.000000, MIL_HELI
X 9427.000977, 444.045868, 13748.382812, 0.774867, 0.000000, 0.000000, MIL_HELI
X 1827.884888, 209.754135, 2298.386230, 1.478164, 0.000000, 0.000000, MIL_HELI
X 11805.767578, 214.211227, -5187.591309, 0.732037, 0.000000, 0.000000, MIL_HELI
X -3466.919434, 213.354736, -4939.926270, 2.755397, 0.000000, 0.000000, MIL_HELI
X -3278.322754, 696.059753, -9588.160156, 2.403445, 0.000000, 0.000000, MIL_HELI
X -1886.628174, 219.739014, 9996.976562, 1.279422, 0.000000, 0.000000, MIL_HELI
X -8900.185547, 493.125000, 2868.174316, -2.060766, 0.000000, 0.000000, MIL_HELI
